"voltage","time"
25.083,1786826991559
25.083,1786826991447
25.083,1786826991321
25.083,1786826991170
25.065,1786826991017
25.065,1786826990891
25.065,1786826990765
25.065,1786826990657
25.065,1786826990516
25.065,1786826990347
25.065,1786826990221
25.065,1786826990094
25.065,1786826989982
25.065,1786826989839
25.065,1786826989697
25.038,1786826989534
25.038,1786826989422
25.038,1786826989292
25.038,1786826989180
25.038,1786826989028
25.038,1786826988862
25.038,1786826988730
25.038,1786826988618
25.038,1786826988506
25.074,1786826988179
25.074,1786826988053
25.074,1786826987941
25.074,1786826987817
25.074,1786826987690
25.074,1786826987401
25.074,1786826987275
25.074,1786826987038
24.984,1786826986874
24.984,1786826986751
24.984,1786826986624
24.984,1786826986498
24.984,1786826986367
24.984,1786826986232
24.984,1786826986093
24.984,1786826985954
24.984,1786826985696
25.038,1786826985574
25.038,1786826985420
25.038,1786826985294
25.038,1786826985152
25.038,1786826985040
25.038,1786826984904
25.038,1786826984782
25.038,1786826984636
25.038,1786826984484
25.038,1786826984358
25.038,1786826984254
25.065,1786826984111
25.065,1786826983977
25.065,1786826983837
25.065,1786826983695
25.065,1786826983566
25.065,1786826983446
25.065,1786826983306
25.065,1786826983170
25.065,1786826983023
25.065,1786826982897
25.038,1786826982762
25.038,1786826982650
25.038,1786826982494
25.038,1786826982353
25.038,1786826982212
25.038,1786826981967
25.038,1786826981837
25.038,1786826981681
25.038,1786826981541
25.056,1786826981405
25.056,1786826981288
25.056,1786826981165
25.056,1786826980732
25.056,1786826980494
25.056,1786826980355
25.056,1786826980208
25.02,1786826979933
25.02,1786826979821
25.02,1786826979698
25.02,1786826979537
25.02,1786826979373
25.02,1786826979261
25.02,1786826979137
25.02,1786826979021
25.02,1786826978865
25.02,1786826978738
25.065,1786826978587
25.065,1786826978470
25.065,1786826978343
25.065,1786826978219
25.065,1786826978079
25.065,1786826977911
25.065,1786826977800
25.065,1786826977673
25.065,1786826977561
25.065,1786826977407
25.029,1786826977255
25.029,1786826977004
25.029,1786826976877
25.029,1786826976746
25.029,1786826976584
25.029,1786826976443
25.029,1786826976316
25.029,1786826976205
25.029,1786826976074
25.056,1786826975927
25.056,1786826975773
25.056,1786826975662
25.056,1786826975533
25.056,1786826975421
25.056,1786826975274
25.056,1786826975119
25.056,1786826974977
25.056,1786826974865
25.056,1786826974739
25.065,1786826974604
25.065,1786826974444
25.065,1786826974305
25.065,1786826974180
25.065,1786826974069
25.065,1786826973934
25.065,1786826973788
25.065,1786826973632
25.065,1786826973506
25.065,1786826973382
24.85,1786826973255
24.85,1786826973113
24.85,1786826972973
24.85,1786826972831
24.85,1786826972702
24.85,1786826972576
24.85,1786826972455
24.85,1786826972315
24.85,1786826972155
24.85,1786826972030
24.85,1786826971903
24.886,1786826971766
24.886,1786826971641
24.886,1786826971479
24.886,1786826971339
24.886,1786826971213
24.886,1786826971091
24.886,1786826970961
24.886,1786826970819
24.886,1786826970665
24.886,1786826970539
24.841,1786826970413
24.841,1786826970301
24.841,1786826970161
24.841,1786826970022
24.841,1786826969877
24.841,1786826969741
24.841,1786826969615
24.841,1786826969503
24.841,1786826969350
24.841,1786826969207
24.769,1786826968945
24.769,1786826968833
24.769,1786826968694
24.769,1786826968553
24.769,1786826968388
24.769,1786826968276
24.769,1786826968145
24.769,1786826968033
24.769,1786826967879
24.841,1786826967734
24.841,1786826967602
24.841,1786826967476
24.841,1786826967364
24.841,1786826967226
24.841,1786826966804
24.841,1786826966692
24.841,1786826966567
24.841,1786826966420
24.85,1786826966256
24.85,1786826966129
24.85,1786826965886
24.85,1786826965744
24.85,1786826965578
24.85,1786826965451
24.85,1786826965339
24.85,1786826965207
24.85,1786826965084
24.805,1786826964920
24.805,1786826964784
24.805,1786826964667
24.805,1786826964541
24.805,1786826964414
24.805,1786826964268
24.805,1786826964107
24.805,1786826963981
24.805,1786826963869
24.805,1786826963743
24.922,1786826963587
24.922,1786826963449
24.922,1786826963308
24.922,1786826963203
24.922,1786826963076
24.922,1786826962934
24.922,1786826962793
24.922,1786826962640
24.922,1786826962528
24.922,1786826962396
24.841,1786826962262
24.841,1786826962150
24.841,1786826962024
24.841,1786826961887
24.841,1786826961750
24.841,1786826961599
24.841,1786826961488
24.841,1786826961361
24.841,1786826961230
24.841,1786826961091
24.841,1786826960950
24.805,1786826960684
24.805,1786826960558
24.805,1786826960419
24.805,1786826960125
24.805,1786826960013
24.805,1786826959887
24.805,1786826959765
24.805,1786826959633
24.886,1786826959465
24.886,1786826959339
24.886,1786826959227
24.886,1786826959101
24.886,1786826958959
24.886,1786826958811
24.886,1786826958671
24.886,1786826958544
24.886,1786826958413
24.886,1786826958287
24.85,1786826957853
24.85,1786826957741
24.85,1786826957629
24.85,1786826957304
24.85,1786826957178
24.85,1786826957073
24.85,1786826956946
24.85,1786826956656
24.85,1786826956515
24.85,1786826956410
24.85,1786826956283
24.85,1786826955720
24.85,1786826955608
24.85,1786826955492
24.805,1786826955326
24.805,1786826955186
24.805,1786826955047
24.805,1786826954917
24.805,1786826954805
24.805,1786826954669
24.805,1786826954374
24.805,1786826954248
24.805,1786826954126
24.841,1786826954005
24.841,1786826953862
24.841,1786826953581
24.841,1786826953454
24.841,1786826953324
24.841,1786826953193
24.841,1786826953053
24.841,1786826952901
24.841,1786826952774
24.823,1786826952651
24.823,1786826952539
24.823,1786826952385
24.823,1786826952247
24.823,1786826952101
24.823,1786826951979
24.823,1786826951735
24.823,1786826951575
24.823,1786826951437
24.823,1786826951300
24.823,1786826951063
24.823,1786826950924
24.823,1786826950782
24.823,1786826950632
24.823,1786826950506
24.823,1786826950389
24.823,1786826950263
24.823,1786826950109
24.823,1786826949970
24.85,1786826949829
24.85,1786826949704
24.85,1786826949592
24.85,1786826949462
24.85,1786826949321
24.85,1786826949149
24.85,1786826948911
24.85,1786826948799
24.85,1786826948640
24.823,1786826948492
24.823,1786826948350
24.823,1786826948238
24.823,1786826947981
24.823,1786826947818
24.823,1786826947676
24.823,1786826947559
24.823,1786826947433
24.823,1786826947321
24.805,1786826947155
24.805,1786826946760
24.805,1786826946634
24.805,1786826946486
24.805,1786826946342
24.805,1786826946202
24.805,1786826946076
24.805,1786826945950
24.886,1786826945808
24.886,1786826945654
24.886,1786826945517
24.886,1786826945391
24.886,1786826945259
24.886,1786826945137
24.886,1786826945000
24.886,1786826944859
24.886,1786826944719
24.886,1786826944589
24.85,1786826944467
24.85,1786826944342
24.85,1786826944190
24.85,1786826943920
24.85,1786826943671
24.85,1786826943529
24.85,1786826943378
24.85,1786826943251
24.85,1786826943125
24.814,1786826943005
24.814,1786826942874
24.814,1786826942720
24.814,1786826942581
24.814,1786826942455
24.814,1786826942314
24.814,1786826942049
24.814,1786826941911
24.814,1786826941782
24.886,1786826941645
24.886,1786826941533
24.886,1786826941393
24.886,1786826941232
24.886,1786826941092
24.886,1786826940970
24.886,1786826940735
24.886,1786826940575
24.886,1786826940437
24.85,1786826940301
24.85,1786826940178
24.85,1786826940063
24.85,1786826939921
24.85,1786826939767
24.85,1786826939632
24.85,1786826939500
24.85,1786826939388
24.85,1786826939261
24.85,1786826939108
24.769,1786826938953
24.769,1786826938827
24.769,1786826938701
24.769,1786826938589
24.769,1786826938452
24.769,1786826938310
24.769,1786826938032
24.769,1786826937920
24.769,1786826937774
24.805,1786826937472
24.805,1786826937360
24.805,1786826937235
24.805,1786826937120
24.805,1786826936822
24.805,1786826936694
24.805,1786826936562
24.805,1786826936450
24.805,1786826936312
24.823,1786826936161
24.823,1786826936016
24.823,1786826935890
24.823,1786826935766
24.823,1786826935655
24.823,1786826935485
24.823,1786826935347
24.823,1786826935221
24.823,1786826935095
24.823,1786826934983
24.832,1786826934831
24.832,1786826934679
24.832,1786826934538
24.832,1786826934293
24.832,1786826934159
24.832,1786826934019
24.832,1786826933867
24.832,1786826933735
24.832,1786826933623
24.886,1786826933503
24.886,1786826933348
24.886,1786826933204
24.886,1786826933066
24.886,1786826932955
24.886,1786826932828
24.886,1786826932708
24.886,1786826932394
24.886,1786826932282
24.886,1786826932155
24.85,1786826932028
24.85,1786826931872
24.85,1786826931737
24.85,1786826931597
24.85,1786826931482
24.85,1786826931222
24.85,1786826931110
24.841,1786826930678
24.841,1786826930550
24.841,1786826930424
24.841,1786826930307
24.841,1786826930171
24.841,1786826930011
24.841,1786826929885
24.841,1786826929753
24.841,1786826929641
24.841,1786826929518
24.823,1786826929356
24.823,1786826929210
24.823,1786826929083
24.823,1786826928971
24.823,1786826928845
24.823,1786826928699
24.823,1786826928541
24.823,1786826928416
24.823,1786826928304
24.823,1786826928178
24.823,1786826928042
24.823,1786826927887
24.823,1786826927750
24.823,1786826927625
24.823,1786826927495
24.823,1786826927384
24.823,1786826927232
24.823,1786826927081
24.823,1786826926954
24.823,1786826926822
24.823,1786826926710
24.823,1786826926563
24.823,1786826926409
24.823,1786826926266
24.823,1786826926029
24.823,1786826925892
24.823,1786826925747
24.823,1786826925592
24.823,1786826925467
24.823,1786826925355
24.805,1786826925215
24.805,1786826925075
24.805,1786826924933
24.805,1786826924793
24.805,1786826924667
24.805,1786826924399
24.805,1786826924258
24.805,1786826924117
24.805,1786826923985
24.886,1786826923850
24.886,1786826923738
24.886,1786826923583
24.886,1786826923436
24.886,1786826923175
24.886,1786826923065
24.886,1786826922918
24.886,1786826922639
24.85,1786826922502
24.85,1786826922372
24.85,1786826922260
24.85,1786826922108
24.85,1786826921969
24.85,1786826921844
24.85,1786826921702
24.85,1786826921592
24.85,1786826921451
24.85,1786826921297
24.85,1786826921155
24.787,1786826921032
24.787,1786826920906
24.787,1786826920780
24.787,1786826920634
24.787,1786826920482
24.787,1786826920346
24.787,1786826920234
24.787,1786826920125
24.787,1786826919964
24.787,1786826919823
24.841,1786826919677
24.841,1786826919565
24.841,1786826919435
24.841,1786826919310
24.841,1786826919169
24.841,1786826919004
24.841,1786826918872
24.841,1786826918760
24.841,1786826918494
24.868,1786826918326
24.868,1786826918199
24.868,1786826918072
24.823,1786826916707
24.823,1786826916591
24.823,1786826916479
24.823,1786826916173
24.823,1786826916046
24.823,1786826915914
24.823,1786826915787
24.823,1786826915676
24.841,1786826915510
24.841,1786826915364
24.841,1786826915223
24.841,1786826915111
24.841,1786826915000
24.841,1786826914846
24.841,1786826914695
24.841,1786826914441
24.841,1786826914310
24.859,1786826914174
24.859,1786826914040
24.859,1786826913899
24.859,1786826913776
24.859,1786826913643
24.859,1786826913522
24.859,1786826913383
24.859,1786826913232
24.859,1786826913086
24.859,1786826912974
24.814,1786826912838
24.814,1786826912714
24.814,1786826912571
24.814,1786826912293
24.814,1786826912171
24.814,1786826912055
24.814,1786826911902
24.814,1786826911763
24.814,1786826911623
24.796,1786826911481
24.796,1786826911369
24.796,1786826911091
24.796,1786826910950
24.796,1786826910812
24.796,1786826910700
24.796,1786826910573
24.796,1786826910434
24.85,1786826907041
24.85,1786826906930
24.85,1786826906770
24.85,1786826890929
24.85,1786826890812
24.85,1786826890700
24.787,1786826887019
24.778,1786826846475
24.733,1786826817089
24.769,1786826806535
24.769,1786826806427
24.769,1786826806310
24.769,1786826806198
24.796,1786826806076
24.796,1786826805964
24.796,1786826805851
24.796,1786826805734
24.796,1786826805622
24.796,1786826805500
24.796,1786826805386
24.796,1786826805277
24.796,1786826805160
24.796,1786826805048
24.805,1786826804926
24.805,1786826804702
24.805,1786826804585
24.76,1786826757398
24.76,1786826757286
24.886,1786826738217
24.886,1786826738101
24.85,1786826737979
24.85,1786826737867
24.85,1786826737753
24.85,1786826737526
24.85,1786826737404
24.85,1786826737291
24.85,1786826737180
24.85,1786826737063
24.85,1786826736951
24.805,1786826736717
24.805,1786826736605
24.805,1786826736488
24.805,1786826736376
24.805,1786826736142
24.805,1786826736030
24.805,1786826735913
24.805,1786826735801
24.805,1786826735689
24.805,1786826735567
24.805,1786826735455
24.805,1786826735338
24.805,1786826735226
24.805,1786826735113
24.805,1786826734991
24.805,1786826734879
24.805,1786826734762
24.805,1786826734650
24.805,1786826734538
24.886,1786826734416
24.886,1786826734304
24.886,1786826734075
24.886,1786826733962
24.886,1786826733841
24.886,1786826733728
24.886,1786826733500
24.886,1786826733388
24.823,1786826733154
24.823,1786826733037
24.823,1786826732925
24.823,1786826732813
24.823,1786826732691
24.823,1786826732579
24.823,1786826732462
24.823,1786826732350
24.823,1786826732238
24.841,1786826732116
24.841,1786826732004
24.841,1786826731887
24.841,1786826731775
24.841,1786826731663
24.841,1786826731541
24.841,1786826731429
24.841,1786826731312
24.841,1786826731200
24.841,1786826731088
24.922,1786826730966
24.922,1786826730854
24.922,1786826730737
24.922,1786826730625
24.922,1786826730513
24.922,1786826730401
24.922,1786826730280
24.922,1786826730163
24.922,1786826730051
24.922,1786826729939
24.922,1786826729826
24.85,1786826729704
24.85,1786826729586
24.85,1786826729474
24.85,1786826729362
24.85,1786826729250
24.85,1786826729128
24.85,1786826729014
24.85,1786826728790
24.85,1786826728678
24.868,1786826728556
24.868,1786826728439
24.868,1786826728215
24.868,1786826728104
24.868,1786826727982
24.868,1786826727865
24.868,1786826727753
